source,question id,encoding,cluster id,source percentage,label percentage,color 
MSMARCO,17e42db3-fca8-4893-b7ea-4b017a6f0cf5,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b4f3fb8a-7395-4435-a2c9-5daadc7e2fb2,2trnqqrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3dd293f5-4f38-4843-9e3e-fec02359543b,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,dae899b9-9264-43c8-a290-a4dd7556df8b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a11b987b-80d9-43d8-ac72-34e4e5bf4743,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,bc8d1518-8d35-40fc-95f5-ee27d19e46af,2torn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,f573d138-1fcf-47bb-ad72-ac34af35de41,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0017ff94-25b7-44c4-8f0e-064eaf29b73e,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3bacbfdd-588d-4eb4-9151-81a58fdb5ac7,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ef1fba96-ce07-471e-af6a-e8aaf08cdbcf,2trnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,63a640cc-37d5-43dd-b5a3-c76fe2f047da,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,dddecaea-403c-42a2-9133-5593be80ceaf,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7f400acf-95c3-4d62-b34e-d823a993149e,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6ede69f3-f420-481d-9904-46b1682eb504,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,364b4196-3323-4757-a11a-8cf255a26cc9,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,49790dff-866f-4e1e-a6fb-14f3481f47bd,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,4cb3ffab-44dc-4116-9680-231a03ec711e,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,4ef3070e-1480-4194-828f-b6a085f598e7,2tnns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f3786a71-8582-43b5-844a-5eb59860c2c7,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c0078e25-0eae-431c-aa33-0884642d1447,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,68b0defe-ace1-4066-84b9-cbcb711128e2,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,ec031af0-aed1-42e2-b8d3-9dbe78c57103,2tqnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,79847065-a08f-4be8-b348-89aca908a195,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7211dee2-f5da-4289-8809-695a93b6992e,2tt,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,90342c50-debd-429d-b60a-a9fde1684957,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f4f5cea7-1687-4b23-83ae-30fbb0faffea,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7906c794-c912-48f6-9d09-4f7ca6dea281,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,4dca0719-aa25-483e-8db5-c320686a9c08,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,df4a8efa-3ea4-450a-8b7f-46b7f718d66d,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e3b7d6e9-7680-4aa4-b57f-fc314c1281a5,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,5eba1179-a3d4-48ee-9a16-f13358c8d8d9,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,50948f60-8ae1-4de7-8eb5-cdf397413b01,1orn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,79001b73-ded9-417c-b668-e19cbc2efd43,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e64b307e-4644-41b4-be78-af894e67bad8,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,53afe68e-fb3e-4e02-b163-81a4981e6ab6,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,49bec721-12ae-4c10-bb34-8bd03eff586b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,787a4937-6604-4613-b1c3-2ba1aa76cfce,2tarn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,777b9eab-7b32-40c6-9caf-d7408f12d6f6,2torn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,8209a03b-1997-4fe8-ab1f-2a6f9954a7f2,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,afba7a7d-58fe-4c23-9840-7c3f30ef1841,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f71baa62-9078-4773-bc2f-9f2c226d9626,2tqrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6a669131-5033-4a5d-ac9b-32c3e20d0838,2n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2d625b20-b366-4b36-81a8-1c2346fea3c0,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1e4eadff-77d1-43af-b6a8-83c9ec5b80f9,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,93cbd879-0b8e-46ea-bb5d-c49451843290,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a20837a0-003b-4348-81ab-05ab4681d45b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,85059d61-6a8c-4e8b-9ce6-bc1c4ae7e6c6,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,d09f450e-4c79-4417-a221-d6f507cb7a74,2tnns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0354c3d4-9cba-4db2-8860-b764e3ed7990,2osoarn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,36c1cf47-4136-4818-b76f-62ba3c62ab0f,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,8cebb9a6-f2e0-400e-b191-79185167c635,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3b47a334-d88b-4b28-837a-f02473678c27,2ttrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2bd90458-010b-4fe6-8444-1482af6a2159,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1f3399cc-3c0a-4e2e-9042-67a86e8f4a4b,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,993dfb72-34f0-44b6-86c0-e978c1eb72f5,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0dce3ff2-3ba9-4dc1-9a94-9e33d435ecfe,2tnoo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,9dc2581f-b17d-4e0c-aa66-5cadadf57b02,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c6ca9076-9e4a-4af5-961a-738d27aaeb66,2tqn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7d1bc179-7cf6-46ba-b279-41540fc7c279,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f1f576bf-85a2-4ec2-955c-1fe167cb965f,tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,41fa9425-9bca-4e53-a100-08256e0e0623,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,11b2265f-4c03-450d-a8d4-ed59af36fc5c,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,9ae6f2a5-e144-43b0-825d-e97e76656e06,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,96a2cfe8-8b40-4ad3-8c0b-373af9a439de,2tns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7d6d6cf3-4ca0-4c8d-ad77-7c4de8dc4627,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5cc0ca81-56c1-42a6-a6c9-d8171883236d,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6d026f8d-6111-4821-8595-8e32c06377dd,2toon,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,e5ac8228-2f11-4cae-8394-35dd6c54259d,2tq,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,11e4b5d5-55aa-4a7e-9b1a-6a96fb250b53,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,516cbd35-4b6c-4fd1-9c0e-939ff44a97c9,2tqn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2ceb6bbd-a4f6-4d75-a6be-479aed2b3f3b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,44146e72-a4db-4733-98a4-e81c17b14d1c,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e9239475-a207-472a-98c1-d3bfeb1cdba3,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c01bf450-cc97-461b-9ffc-7f26d5a49c84,2ttrnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,dd178768-621c-45bc-9e38-c114f3255c91,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f583968c-f915-4b54-bf9f-e3155b5b5896,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,df2cc8d0-64cf-4293-8b9b-ca147a309e03,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,de3717af-ec3a-44a8-87d5-ffe2efe8630b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2be27d65-9df2-45cb-9c00-9daf87075134,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,56bf0f4e-65c4-4d38-9a77-0c5e81d5d46d,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,906f79da-af43-441d-a649-97081bdb4975,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,95d435a5-2c9d-44cf-a1bc-63b7dea5c72f,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,616620e7-8479-4c03-a73c-bff893bd2449,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,33fb82bd-61ae-4c89-a4d8-5227711eaff0,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b4c3d5fd-13bc-4e8b-a576-956f3672d149,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,71f45db6-0538-4997-b778-c939e8c8cb23,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,bdca0f40-c8c2-49c0-a2f1-749db30f367f,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9e106138-f047-4904-8d95-5cabce159069,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c1ce3700-9663-477e-b495-284edb592a27,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,05d2136d-8a93-48a5-972e-cc9f3896f281,2tnrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0ec9625e-b445-4172-bd2d-612fd598e767,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,75fa2161-f1d0-4b0c-933b-403db68e8719,tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3cb634ce-9dd1-48ad-8730-01be78b44964,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,34c84ba2-a07b-4baf-babb-33d048045bbe,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,8f6efdda-3386-4a84-8d99-dddcfabed53e,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ba3d79a3-d530-4ab6-93b6-6837dcf42b13,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,45a64bd3-8478-40be-97be-aaa3fe2a6a73,2otn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,1e8eeb14-9523-4305-9796-2803e60d0070,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a729200e-b864-4864-82a8-09f16a7d4154,2otns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5b20c458-0055-447f-ba63-f8d805e56f35,2otoo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,a362f5d1-38ee-45ee-8e3b-b48564f43986,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,104c53cc-968d-4d4a-ba98-b972f890d038,2otn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,ed2c3176-45c1-4dde-83cb-eb5c07cd10f9,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,34046aac-4d36-45d6-a465-635283fc1fed,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,9e87b154-6c02-41ca-b7e0-20f054eb2ce9,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,08193b70-654a-4d64-9bc1-49f9f6965181,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,cd08cf66-0954-4cfc-8219-f2eb342d4787,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,d1a7d5f6-1796-47a2-9f30-629429531ec0,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,501d21a3-51f5-4dc5-b131-925e1ede942f,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a0f060fa-e50d-4f78-a12b-47e25e82761f,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0f1ef683-f18f-4811-b8ed-def00a8975f8,2otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,bd0d907b-53c6-443e-994e-bc6c82f28854,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c528e8b1-25c2-49b1-b40c-9651e9ff391f,2otn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,44ea03cf-960f-4b02-93ed-c03d28c697d4,otrn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,a73eb634-cbd6-4666-a448-357cc3a18c4c,otnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,720c93e8-4dad-4080-8f82-87faf7deb3ac,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ac623595-bd01-4bda-af51-1e5637a64f1d,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,85027512-50c6-4423-909c-ba1aeb94f64e,2oarn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7e5210d4-2203-42b9-a28b-d5277d79ea90,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,15da41bf-9174-4688-9672-fce437a12c41,2tnns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e7614ad5-789b-4c60-8a8e-a844f7ebaf5c,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,36a39496-3112-4257-8647-1f4eaaeaf420,2tnns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,90179c96-1873-42b6-bded-8a51699d3bbe,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,666e698b-8645-4657-85a2-17779c71c554,3tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a1d319df-2090-47e8-870f-0e908c42cbad,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c9235ad5-8007-4229-a453-b025496f0d56,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,afd5007b-19c2-411a-8a06-b4e3f45c9eb2,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,fec5f606-8322-452f-9681-e310744005b4,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,15b06574-09b4-473d-b4a5-3b7a6c8a2164,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,8368d363-8da7-47b1-8502-5808b02626b9,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7742e10e-d6da-4b4a-b486-bb946bbe9d8c,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3fd81f28-ca30-483f-aa00-5dd4f62c2c42,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5bf2b0f8-da64-4e12-a238-e65f819855d0,2ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,a13eea43-fe4d-41dc-8f00-d75c790e5e0b,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
